orderid,OrderDate,UserId,TotalCharges,CommonId,PupId,PickupDate
2392,2010-01-18,134646,29.09,63KAY,3,2010-01-19
2534,2010-01-28,134646,140.47,GZ9H4,15,2010-01-29
2571,2010-01-29,134646,23.22,HNGHR,15,2010-02-01
2628,2010-02-02,134646,129.43,5MHAD,11,2010-02-03
2676,2010-02-04,134646,45.13,TSD7E,15,2010-02-05
2701,2010-02-05,134646,17.96,KM4SK,4,2010-02-05
2774,2010-02-10,134646,69.82,2CCYF,6,2010-02-11
3016,2010-02-24,134646,89.9,Q4FNY,6,2010-02-25
3101,2010-03-01,134646,89.11,BRNE7,6,2010-03-04
3190,2010-03-06,134646,34.58,ZUJAY,15,2010-03-08
3093,2010-03-01,134975,18.16,YHSEG,4,2010-03-01
1808,2009-11-17,135070,23.12,25KWX,7,2009-11-19
1896,2009-11-30,135293,95.81,SGN4M,3,2009-12-01
1774,2009-11-15,135473,55.22,Y5ZF8,4,2009-11-16
1775,2009-11-15,135485,20.29,59BXR,17,2009-11-16
1776,2009-11-15,135487,83.1,ZYVZR,7,2009-11-17
1832,2009-11-19,135487,100.84,CZDYD,7,2009-11-24
1852,2009-11-22,135487,115.05,8YC5J,7,2009-11-24
1904,2009-11-30,135487,67.12,K8WA4,7,2009-12-01
1978,2009-12-07,135487,146.38,9CP67,7,2009-12-08
2048,2009-12-14,135487,117.55,QG3ZR,7,2009-12-15
2158,2009-12-29,135487,166.32,MCU46,7,2009-12-29
2317,2010-01-12,135487,155,PE8VP,7,2010-01-12
2400,2010-01-18,135487,148.72,EAXBP,7,2010-01-19
2489,2010-01-25,135487,122.13,FNYMM,7,2010-01-26
3135,2010-03-03,135487,168.05,2V9LQ,7,2010-03-04
1779,2009-11-15,135551,22.28,ZX3HG,14,2009-11-16
1781,2009-11-15,135602,37.49,2M3K4,15,2009-11-16
1891,2009-11-30,135602,20.2,B4QTV,15,2009-11-30
2147,2009-12-28,135602,49.6,PJU2A,15,2009-12-28
2297,2010-01-11,135602,34.02,EN7DZ,18,2010-01-11
3087,2010-03-01,135602,29.54,JZZ4H,18,2010-03-01
1782,2009-11-15,135615,23.73,74C85,16,2009-11-16
1784,2009-11-15,135619,11.92,TLD5X,16,2009-11-16
1787,2009-11-16,135774,43.15,NQHV6,15,2009-11-16
1789,2009-11-16,135796,48.35,MXXZC,16,2009-11-16
1940,2009-12-04,135796,56.39,7ZK4A,15,2009-12-04
1974,2009-12-07,135796,10.34,ZMJZV,16,2009-12-07
2706,2010-02-07,135796,31.52,23NPR,16,2010-02-08
1790,2009-11-16,135847,9.17,QNM4L,14,2009-11-16
1855,2009-11-22,135847,16.15,GMYLD,14,2009-11-23
1952,2009-12-06,135847,14.29,QTBRR,14,2009-12-07
2370,2010-01-16,135847,25.41,VZ8H9,15,2010-01-18
2532,2010-01-28,135847,2.99,PSFWD,7,2010-01-28
2542,2010-01-28,135847,22.98,9HBNR,15,2010-01-29
2677,2010-02-04,135847,70.87,SS67Q,15,2010-02-05
2721,2010-02-08,135847,44.41,RZJD5,15,2010-02-08
2839,2010-02-14,135847,12.88,6F5FK,14,2010-02-15
2944,2010-02-21,135847,33.67,8UJYP,15,2010-02-22
3051,2010-02-26,135847,17.91,BSVXM,15,2010-02-26
2850,2010-02-15,135874,49.66,7ZMUW,4,2010-02-15
1791,2009-11-16,135877,60.58,EPMCX,16,2009-11-16
1792,2009-11-16,136548,119.37,39HWD,9,2009-11-18
1920,2009-12-02,136548,25.1,E9KLW,9,2009-12-02
1977,2009-12-07,136548,38.14,LY8N4,3,2009-12-08
2081,2009-12-17,136548,110.56,DF8KB,15,2009-12-18
2495,2010-01-26,136548,110.86,ZMKG2,3,2010-01-26
2671,2010-02-04,136548,81.45,TPNR6,4,2010-02-05
2695,2010-02-05,136548,81.31,UV255,4,2010-02-05
1877,2009-11-24,136879,232.13,LE8GE,4,2009-11-25
1906,2009-12-01,136879,256.73,KYW9A,4,2009-12-01
1984,2009-12-08,136879,121.13,3M2F2,4,2009-12-08
2063,2009-12-15,136879,192.31,AHGPD,4,2009-12-16
2115,2009-12-22,136879,350.53,HR72E,4,2009-12-22
2168,2009-12-30,136879,199.77,JL8T9,4,2009-12-30
2227,2010-01-05,136879,176.11,74Z3N,4,2010-01-06
2334,2010-01-13,136879,231.81,2BAMH,4,2010-01-13
2431,2010-01-21,136879,284.71,7ZPKB,4,2010-01-21
2530,2010-01-28,136879,285.19,772B3,4,2010-01-28
2641,2010-02-03,136879,303.2,JY9VL,4,2010-02-03
2757,2010-02-10,136879,303.72,FPKHG,4,2010-02-11
2886,2010-02-17,136879,172.04,DXW6Y,4,2010-02-17
3007,2010-02-24,136879,314.64,FHMDF,4,2010-02-24
3125,2010-03-03,136879,191.66,R4WE8,4,2010-03-03
1794,2009-11-16,136891,29.14,9Y8G4,3,2009-11-17
2215,2010-01-04,136891,117.92,WTSH6,3,2010-01-05
2303,2010-01-11,136891,71.71,8L47Q,3,2010-01-12
2366,2010-01-15,136891,35.42,UMWUD,3,2010-01-19
2604,2010-02-01,136891,19.53,C54JK,3,2010-02-02
2749,2010-02-09,136891,23.65,E8KD2,3,2010-02-16
2979,2010-02-22,136891,11.81,A74DN,3,2010-02-23
3095,2010-03-01,136891,58.35,FBT2A,3,2010-03-02
3229,2010-03-08,136891,46.29,JTFQQ,3,2010-03-09
1804,2009-11-17,137941,8.17,KVF78,15,2009-11-23
1806,2009-11-17,137966,60.91,79JBK,15,2009-11-20
3055,2010-02-27,137966,94.63,E5RJU,15,2010-03-01
1809,2009-11-17,138183,22.5,5LSDC,7,2009-11-19
1853,2009-11-22,138203,52.6,D3TNZ,15,2009-11-23
1876,2009-11-24,138203,15.02,2TJ2R,11,2009-11-25
1811,2009-11-17,138348,54.6,T6JAJ,15,2009-11-20
1819,2009-11-18,138901,7.57,X3PE5,9,2009-11-18
2441,2010-01-21,139805,29.24,A64A7,15,2010-01-22
2545,2010-01-28,139805,141.13,32JCU,15,2010-01-29
2810,2010-02-12,139805,152.34,3WAZD,15,2010-02-12
2861,2010-02-15,139805,67.07,5Q5D8,11,2010-02-17
3076,2010-02-28,139805,78.24,EA5QG,15,2010-03-01
1821,2009-11-18,140781,112.69,ZG9S8,15,2009-11-20
1826,2009-11-18,140781,42.65,7M2UP,15,2009-11-20
1822,2009-11-18,141079,160.21,YR2U2,6,2009-11-19
2269,2010-01-08,143954,7.96,HRTK9,19,2010-01-08
1836,2009-11-20,147357,106.31,QJR9Q,5,2009-11-20
1839,2009-11-20,147680,2.99,T7K6S,9,2009-11-25
2626,2010-02-02,147680,28.87,SW6S7,9,2010-02-03
2629,2010-02-02,147680,2.36,AQ97S,9,2010-02-03
1842,2009-11-20,147838,75.02,ZLSR7,5,2009-11-20
2152,2009-12-28,147838,133.3,DNWUL,5,2009-12-30
2728,2010-02-08,147838,14.62,D6KZL,9,2010-02-10
1845,2009-11-21,150877,51.7,5BWRY,3,2009-11-24
1851,2009-11-22,150877,59.68,Y5HAK,3,2009-11-24
2493,2010-01-26,150877,72.44,CSJMJ,3,2010-01-26
2255,2010-01-07,151959,83.91,DJ43W,5,2010-01-08
2438,2010-01-21,151959,78.52,5Z44J,5,2010-01-22
2553,2010-01-29,151959,58.28,J54U3,5,2010-01-29
3128,2010-03-03,151959,64.68,P5KQR,6,2010-03-04
1857,2009-11-22,152287,27.61,MNTFB,15,2009-11-23
1859,2009-11-23,152287,3.75,LG8SJ,15,2009-11-23
1968,2009-12-07,152287,8.7,FDWL2,15,2009-12-07
2720,2010-02-08,152441,65.58,PK6FS,17,2010-02-08
1868,2009-11-23,153501,167.25,8R5UN,4,2009-11-24
1921,2009-12-02,153501,100.09,AGXLR,4,2009-12-02
1923,2009-12-02,153501,34.63,W7ZA9,4,2009-12-03
1993,2009-12-08,153501,152.3,WAE4J,4,2009-12-08
2056,2009-12-15,153501,83.11,EV3LA,4,2009-12-15
2240,2010-01-06,153501,149.44,ZKY8L,4,2010-01-06
2518,2010-01-27,153501,186.26,VG59P,4,2010-01-27
1889,2009-11-29,154853,15.1,KBHLF,4,2009-11-30
1887,2009-11-29,163430,30.84,BN5PL,14,2009-11-30
1973,2009-12-07,163430,21.99,YJTZY,14,2009-12-07
2373,2010-01-17,163430,40.97,GA2V2,4,2010-01-18
2472,2010-01-25,163430,20.24,TWFVJ,14,2010-01-25
2583,2010-01-31,163430,18.59,RCNSF,14,2010-02-01
2937,2010-02-19,163430,42.62,YP63L,14,2010-02-22
3080,2010-03-01,163430,13.55,56LK7,14,2010-03-01
3221,2010-03-08,163430,13.8,C5TDV,14,2010-03-08
1890,2009-11-30,163697,22.63,G4QPX,14,2009-11-30
1895,2009-11-30,164188,50.51,8KQUD,16,2009-11-30
1976,2009-12-07,164188,36.96,LPP7A,16,2009-12-07
2747,2010-02-09,164188,61.72,NGHNG,4,2010-02-09
1897,2009-11-30,164894,86.32,JRNZU,7,2009-12-01
1916,2009-12-01,166847,47.98,7GJ2K,6,2009-12-03
1932,2009-12-03,166847,14.04,VVJ8C,5,2009-12-04
2164,2009-12-29,166847,37.87,7KT2T,5,2009-12-30
2959,2010-02-22,166847,24.04,XCFEK,15,2010-02-22
3114,2010-03-02,166847,29.29,B4TWG,3,2010-03-02
1924,2009-12-02,168030,95,5D2FT,4,2009-12-03
1926,2009-12-02,168652,44.15,PXHEJ,18,2009-12-07
1927,2009-12-03,168756,54.62,6PB7U,18,2009-12-07
2028,2009-12-13,168756,67.97,SZC9B,18,2009-12-14
2137,2009-12-26,168756,46.01,3HNFE,18,2009-12-28
2838,2010-02-14,168756,45.87,Y3YMT,18,2010-02-15
3091,2010-03-01,168756,50.9,8A9H4,18,2010-03-01
1946,2009-12-05,168850,96.17,L87X8,18,2009-12-07
1963,2009-12-07,168865,132.81,UGBPV,18,2009-12-07
2036,2009-12-14,168865,89.63,A957S,18,2009-12-14
2200,2010-01-04,168865,79.93,QQGUV,18,2010-01-04
2843,2010-02-15,168865,112.6,35W6P,18,2010-02-15
1959,2009-12-06,169008,54.72,2VM2G,20,2009-12-07
2040,2009-12-14,169008,12.54,E34CQ,20,2009-12-14
2381,2010-01-18,169008,17.03,357M6,20,2010-01-18
2574,2010-01-30,169008,17.34,W3LGW,20,2010-02-01
2711,2010-02-07,169008,22.7,QCKKF,20,2010-02-08
2833,2010-02-14,169008,14.89,F5J5U,20,2010-02-15
1931,2009-12-03,169347,12.03,4VM7E,20,2009-12-07
1935,2009-12-03,170460,21.44,9MJMC,18,2009-12-07
2179,2009-12-30,170460,35.69,5P9HX,18,2010-01-04
1938,2009-12-03,170690,18.42,J722D,19,2009-12-04
1943,2009-12-04,171080,32.8,9C4BX,5,2009-12-04
1982,2009-12-07,173006,67.63,4KNV3,11,2009-12-09
1945,2009-12-04,173141,10.58,N5CLG,14,2009-12-07
1948,2009-12-06,177092,11.04,ZJ685,4,2009-12-07
1957,2009-12-06,177820,52.04,634RV,18,2009-12-07
2101,2009-12-20,177820,112.3,E7SBP,18,2009-12-21
2212,2010-01-04,177820,30.09,4CHBC,18,2010-01-04
1953,2009-12-06,177830,130.44,VYS9W,9,2009-12-09
2046,2009-12-14,177830,89.7,WQHGM,9,2009-12-16
2216,2010-01-04,177830,231.5,ZL3K4,3,2010-01-05
2220,2010-01-04,177830,14.1,WWWGQ,3,2010-01-05
2409,2010-01-19,177830,117.58,28VZ5,9,2010-01-20
2413,2010-01-19,177830,47.7,2HP7E,9,2010-01-20
2505,2010-01-26,177830,95,YHVRT,9,2010-01-27
2513,2010-01-27,177830,134.14,LGKDY,9,2010-01-27
2769,2010-02-10,177830,51.66,AAUUU,9,2010-02-10
2890,2010-02-17,177830,90.83,8KEKB,9,2010-02-17
3009,2010-02-24,177830,115.06,ETPP6,9,2010-02-24
2086,2009-12-17,177888,70.89,MZXH2,19,2009-12-18
2163,2009-12-29,177888,47.49,XZLG2,19,2009-12-31
2258,2010-01-07,177888,25.9,XW37H,19,2010-01-08
2347,2010-01-14,177888,32.57,T9LRK,19,2010-01-15
2435,2010-01-21,177888,35.44,Q28Q5,19,2010-01-22
2566,2010-01-29,177888,13.46,D5N2R,19,2010-01-29
2809,2010-02-12,177888,16.5,3GGEB,19,2010-02-12
1955,2009-12-06,177890,11.2,AHAYF,14,2009-12-07
1966,2009-12-07,177929,27.43,AR7YT,14,2009-12-07
2946,2010-02-21,177929,20.35,RQA98,14,2010-02-22
1960,2009-12-06,178147,16.18,P96HV,16,2009-12-07
1964,2009-12-07,178253,8.44,C7W9G,20,2009-12-07
1965,2009-12-07,178266,20.33,WA598,20,2009-12-07
1970,2009-12-07,178315,20.15,WJK66,7,2009-12-08
2060,2009-12-15,178315,20.14,MNZHW,7,2009-12-15
1969,2009-12-07,178319,74.15,QV7GX,20,2009-12-07
2969,2010-02-22,178319,90.65,KDN2S,4,2010-02-22
1972,2009-12-07,178373,31.86,F5QQB,20,2009-12-07
2459,2010-01-24,178713,30.59,6XUBL,4,2010-01-25
2614,2010-02-01,178713,176.47,L6SKC,4,2010-02-02
3156,2010-03-04,178713,126.98,92H2E,4,2010-03-05
1980,2009-12-07,178719,5.99,5UV8G,9,2009-12-09
2029,2009-12-13,178719,5.99,QLPBC,18,2009-12-14
2202,2010-01-04,178719,23.6,JP6BQ,18,2010-01-04
2315,2010-01-12,178719,7.63,4RMDF,11,2010-01-13
2376,2010-01-17,178719,5.7,EUS2D,18,2010-01-18
2634,2010-02-03,178719,13.49,Q79RG,6,2010-02-04
2781,2010-02-11,178719,2.92,4KAE5,6,2010-02-11
3222,2010-03-08,178719,17.82,D9VPJ,18,2010-03-08
1981,2009-12-07,178724,10.23,5QN6C,3,2009-12-08
2039,2009-12-14,178735,116.86,MA2DA,15,2009-12-14
2094,2009-12-18,178748,4.08,V736N,11,2009-12-23
2042,2009-12-14,178762,54.08,BL68U,18,2009-12-14
2165,2009-12-29,178762,218.59,NXN2H,5,2009-12-30
2211,2010-01-04,178762,193.87,M8Y5Q,4,2010-01-04
2294,2010-01-11,178762,140.74,CZRCV,4,2010-01-11
2389,2010-01-18,178762,182.25,A3SNL,4,2010-01-18
2473,2010-01-25,178762,142.95,C6LP2,4,2010-01-25
2868,2010-02-16,178762,184.01,2NUVT,4,2010-02-16
3015,2010-02-24,178762,213.72,R4K8M,4,2010-02-24
1987,2009-12-08,178773,64.56,AG4CW,7,2009-12-08
2236,2010-01-05,178773,35.64,42FNP,7,2010-01-07
2196,2010-01-03,179082,120.17,L74JM,15,2010-01-04
1996,2009-12-08,180056,10.84,JKW7A,4,2009-12-09
2001,2009-12-09,180839,56.27,NH52Y,4,2009-12-11
2004,2009-12-09,181222,45.44,YZ9UK,6,2009-12-10
2075,2009-12-16,181222,75.32,FXXRM,6,2009-12-17
2180,2009-12-30,181222,56.08,6MSWS,6,2009-12-31
2244,2010-01-06,181222,83.42,ARW3J,6,2010-01-07
2423,2010-01-20,181222,44.3,VVV9J,6,2010-01-21
2898,2010-02-17,181222,118.63,MUK7Z,6,2010-02-18
3020,2010-02-24,181222,57.36,EVLYG,6,2010-02-25
3141,2010-03-03,181222,90.13,XBSHS,6,2010-03-04
2010,2009-12-10,182300,7.36,GWSEG,4,2009-12-14
2013,2009-12-10,182646,9.78,H335R,4,2009-12-17
2016,2009-12-10,182695,15.84,HADA8,19,2009-12-11
2546,2010-01-29,182695,13.59,E4FAY,19,2010-01-29
2697,2010-02-05,182695,32.27,S8J7F,19,2010-02-05
2023,2009-12-11,184243,102.82,TXPJ7,18,2009-12-14
2110,2009-12-21,184243,149.29,D2TZL,3,2009-12-22
2684,2010-02-04,184243,164.96,NEVDZ,4,2010-02-05
2027,2009-12-13,188649,24.6,SFJLH,18,2009-12-14
2378,2010-01-17,188649,22.29,Y8KM4,18,2010-01-18
3205,2010-03-08,188649,68.28,PR4YL,4,2010-03-08
2025,2009-12-13,189273,46.63,794HU,4,2009-12-14
2295,2010-01-11,189706,62.2,JHN9L,11,2010-01-13
2299,2010-01-11,189706,57.82,GVTGN,11,2010-01-13
2558,2010-01-29,189706,90.88,SZT72,5,2010-01-29
2729,2010-02-08,190148,57.91,2Q5V4,5,2010-02-12
2909,2010-02-18,190148,88.27,6KG4N,5,2010-02-19
3027,2010-02-25,190148,66.89,LBYJG,5,2010-02-26
3153,2010-03-04,190148,61.69,LS99Y,5,2010-03-05
2195,2010-01-03,190444,61.18,EXY4G,18,2010-01-04
2382,2010-01-18,190444,46.69,RGQ22,18,2010-01-18
2466,2010-01-24,190444,68.88,F433W,18,2010-01-25
2948,2010-02-21,190444,114.93,TQCQS,18,2010-02-22
3081,2010-03-01,190470,43.22,LY2WM,17,2010-03-01
2421,2010-01-20,191636,57.59,GYERR,15,2010-01-22
2061,2009-12-15,192617,9.84,TSSP7,6,2009-12-17
2672,2010-02-04,192617,25.37,CWHZB,15,2010-02-05
2070,2009-12-16,192833,65.23,4JBFZ,15,2009-12-18
2792,2010-02-11,192833,21.51,CGWQH,15,2010-02-12
2064,2009-12-15,193130,162.9,2LJYB,11,2009-12-16
2089,2009-12-18,193130,48.71,Z5AR3,15,2009-12-18
2065,2009-12-15,193203,35.57,DWPGF,9,2009-12-16
2176,2009-12-30,193203,68.08,R7CUN,7,2009-12-31
2067,2009-12-16,193372,13.68,LWSG6,11,2009-12-16
2078,2009-12-17,195357,50.45,HKXGY,5,2009-12-18
2151,2009-12-28,195392,27.59,RQG8K,3,2009-12-29
2095,2009-12-18,197382,11.25,SDSUE,4,2009-12-23
2114,2009-12-22,203074,28.88,U4QNN,7,2009-12-22
2123,2009-12-22,203074,95,AR4TF,12,2009-12-23
2109,2009-12-21,204098,103.3,L4T38,4,2009-12-22
2117,2009-12-22,204711,98.79,XVGLC,7,2009-12-22
2450,2010-01-23,204711,159.73,A7ERC,7,2010-01-26
2118,2009-12-22,204965,8.19,Z53QD,4,2009-12-22
2127,2009-12-23,207644,135.95,VV8DA,4,2009-12-23
2133,2009-12-23,209418,9,AAK3P,4,2009-12-28
2563,2010-01-29,213237,24.02,HGFEK,4,2010-01-29
2170,2009-12-30,219046,34.39,QZ4N5,5,2009-12-30
2252,2010-01-07,219046,40.31,4HMGL,7,2010-01-07
2333,2010-01-13,219046,47.65,L6E4H,11,2010-01-13
2433,2010-01-21,219046,85.23,MJ6MS,7,2010-01-21
2526,2010-01-28,219046,15.55,TQ4MQ,7,2010-01-28
2813,2010-02-12,219046,38.17,8UL4F,5,2010-02-12
2884,2010-02-17,219046,52.71,9DFHU,11,2010-02-17
3169,2010-03-05,219046,126.07,V52EN,5,2010-03-05
3170,2010-03-05,219046,5.08,VGNN6,5,2010-03-05
2153,2009-12-28,221384,20.45,S8AK9,4,2009-12-30
2237,2010-01-05,221405,5.63,E2SPA,11,2010-01-06
2287,2010-01-10,221405,10.51,SERWJ,11,2010-01-13
2587,2010-01-31,221405,25.06,FCEZC,11,2010-02-03
2755,2010-02-09,221405,18.4,TUX3R,11,2010-02-10
2207,2010-01-04,222278,39.54,ZTVKL,18,2010-01-04
2292,2010-01-11,222278,28.7,GHXR5,18,2010-01-11
2590,2010-01-31,222278,87.26,3P85Y,18,2010-02-01
2713,2010-02-08,222278,6.25,2F993,18,2010-02-08
2845,2010-02-15,222278,67.08,YW9DK,18,2010-02-15
2232,2010-01-05,225475,46.72,FD5YB,11,2010-01-06
2189,2010-01-02,227868,68.02,964ED,4,2010-01-04
2209,2010-01-04,229312,54.05,LYCK2,11,2010-01-06
2637,2010-02-03,229312,49.83,SAVNK,11,2010-02-03
3133,2010-03-03,229312,51.7,25AEY,11,2010-03-03
2192,2010-01-03,229411,109.86,PWGU4,15,2010-01-04
2194,2010-01-03,229411,2.35,WFWLN,15,2010-01-04
2289,2010-01-11,229411,129.38,QFS75,15,2010-01-11
2555,2010-01-29,229411,96.94,WG3MB,15,2010-01-29
2688,2010-02-05,229411,105.74,C8V9J,4,2010-02-05
3167,2010-03-05,229411,121.48,8ZQC8,15,2010-03-05
2193,2010-01-03,229448,26.25,YMYW9,11,2010-01-06
3164,2010-03-04,229448,21.65,FCXZR,5,2010-03-05
2206,2010-01-04,230242,37.24,D5XRL,15,2010-01-04
2301,2010-01-11,230242,29.9,Z6E8K,15,2010-01-11
2480,2010-01-25,230242,50.19,ADWPR,15,2010-01-25
2218,2010-01-04,231090,72.99,SS79M,3,2010-01-05
2304,2010-01-11,231090,53.69,8P9DD,3,2010-01-12
2350,2010-01-14,231090,120.59,MW7RV,5,2010-01-15
2497,2010-01-26,231090,34.85,JR27K,3,2010-01-26
2613,2010-02-01,231090,71.85,N7NM4,3,2010-02-02
2737,2010-02-08,231090,53.19,2LVYH,3,2010-02-09
2219,2010-01-04,231319,37.21,B8P25,3,2010-01-05
2395,2010-01-18,231319,47.43,TGZT6,3,2010-01-19
2490,2010-01-25,231319,38.34,PZWAP,3,2010-01-26
2859,2010-02-15,231319,36.11,DY6AN,3,2010-02-16
2989,2010-02-23,231319,32.4,P4EJC,3,2010-02-23
3108,2010-03-02,231319,26.93,6CWDX,3,2010-03-02
3232,2010-03-08,231319,35.77,AS2YP,3,2010-03-09
2222,2010-01-05,231450,49.24,NFRVF,7,2010-01-05
2369,2010-01-16,231450,113.52,86MSW,7,2010-01-19
2602,2010-02-01,231450,78.04,K7VQ2,7,2010-02-02
2741,2010-02-09,231450,149.12,8DVUD,7,2010-02-09
3107,2010-03-02,231450,117.46,HS77H,7,2010-03-02
2234,2010-01-05,232795,47.33,3L38P,9,2010-01-06
2860,2010-02-15,233679,28.72,3USJM,9,2010-02-17
2238,2010-01-06,233720,33.95,HLJS6,4,2010-01-06
2278,2010-01-09,233720,78.64,8YDYZ,4,2010-01-11
2575,2010-01-30,233720,88.08,WGLBF,4,2010-02-01
2247,2010-01-06,233908,15.76,PRKF8,6,2010-01-07
2242,2010-01-06,237740,104.38,72VZY,4,2010-01-08
2243,2010-01-06,237740,104.91,E6R46,4,2010-01-08
2426,2010-01-20,237740,56,P2PL3,4,2010-01-22
2245,2010-01-06,237765,6.9,JUDAL,7,2010-01-07
2402,2010-01-19,237765,21.88,YMAEQ,7,2010-01-19
2736,2010-02-08,237765,12.28,GRLCU,7,2010-02-09
2248,2010-01-06,238245,87.55,ESZFJ,4,2010-01-07
2576,2010-01-30,238245,74.46,M734P,12,2010-02-03
2882,2010-02-17,238245,69.07,URUEH,12,2010-02-17
3122,2010-03-02,238245,98.92,JZSCT,12,2010-03-03
2322,2010-01-12,238375,65.76,EW6N5,7,2010-01-12
2406,2010-01-19,238375,64.41,ZKA2A,7,2010-01-19
2639,2010-02-03,238375,97.14,B9E6S,7,2010-02-04
2907,2010-02-18,238375,87.86,BR25J,7,2010-02-18
2371,2010-01-17,238584,50.14,SJ2E3,6,2010-01-21
2420,2010-01-20,239549,46.73,JXDNW,4,2010-01-20
3112,2010-03-02,239549,20.77,49FXB,7,2010-03-02
2261,2010-01-07,240005,176.91,76J7Y,4,2010-01-08
2361,2010-01-15,240005,282.76,JLWDP,4,2010-01-15
2655,2010-02-03,240005,290.4,V8BYD,4,2010-02-04
2274,2010-01-08,240327,89.3,H7XBU,4,2010-01-11
2978,2010-02-22,240334,41.56,RMT79,4,2010-02-23
2273,2010-01-08,241434,87.41,3T9TC,18,2010-01-11
2429,2010-01-21,241489,21.98,DRMWA,13,2010-01-21
2507,2010-01-26,241489,19.79,MBXM4,11,2010-01-27
2632,2010-02-02,241489,18.08,BHVGW,4,2010-02-05
2689,2010-02-05,241489,20.4,6UD35,4,2010-02-05
2803,2010-02-12,241489,21.42,LDFHW,5,2010-02-12
3014,2010-02-24,241489,23.93,9CFAY,11,2010-02-24
2275,2010-01-08,241688,95.54,55W5T,18,2010-01-11
2708,2010-02-07,241688,81.14,GL8HW,18,2010-02-08
2276,2010-01-09,243684,88.41,ZWR5V,15,2010-01-11
2519,2010-01-27,243684,134.59,DXML2,6,2010-01-28
2277,2010-01-09,243875,90.33,UMMC2,18,2010-01-11
2458,2010-01-24,243875,49.99,ZU7C7,18,2010-01-25
2599,2010-02-01,243875,181.09,NZ5VC,3,2010-02-02
2712,2010-02-07,243875,113.61,WH67G,18,2010-02-08
2820,2010-02-14,243875,136.59,SFMFP,18,2010-02-15
2972,2010-02-22,243875,158.8,YCGSY,3,2010-02-23
3115,2010-03-02,243875,147.85,8R2KF,9,2010-03-03
2279,2010-01-10,244285,26.21,6UHVD,3,2010-01-19
2282,2010-01-10,244383,63.04,RVXSE,18,2010-01-11
2525,2010-01-28,244383,86.67,8VSR8,6,2010-01-28
2640,2010-02-03,244383,64.9,82CNH,6,2010-02-04
2954,2010-02-22,244383,57.21,2V3YL,18,2010-02-22
3210,2010-03-08,244383,37.52,M4E29,18,2010-03-08
2281,2010-01-10,244425,20.59,JJZL9,4,2010-01-11
2286,2010-01-10,246164,82.97,ZSEPN,3,2010-01-12
2397,2010-01-18,246164,45,Q4G89,3,2010-01-19
2607,2010-02-01,246164,193.78,ZDAUB,3,2010-02-02
2290,2010-01-11,246330,86.09,WYG2T,18,2010-01-11
2653,2010-02-03,246330,52.6,YDPR9,7,2010-02-04
2986,2010-02-22,246330,41.77,U8H2K,7,2010-02-23
3213,2010-03-08,246330,58.58,9U62T,18,2010-03-08
2300,2010-01-11,246769,27.75,Z53UW,18,2010-01-11
2298,2010-01-11,246791,45.61,3LXZ5,15,2010-01-11
2484,2010-01-25,246791,33.25,LYDWV,3,2010-01-26
2606,2010-02-01,246791,61.28,97LRA,3,2010-02-02
2727,2010-02-08,246791,58.52,4F2X3,9,2010-02-10
2952,2010-02-22,246791,72.47,S4Y46,15,2010-02-22
3228,2010-03-08,246791,30.24,BPGRZ,3,2010-03-09
2355,2010-01-14,247885,54.5,MYJ5X,4,2010-01-15
2396,2010-01-18,247885,39.7,CYC98,7,2010-01-19
2467,2010-01-25,247885,94.26,2PDZ4,4,2010-01-25
2610,2010-02-01,247885,49.37,AE7RM,4,2010-02-02
2732,2010-02-08,247885,51.94,YT3DV,4,2010-02-09
2960,2010-02-22,247885,77.41,JZDHK,4,2010-02-22
3088,2010-03-01,247885,85.5,VNMWV,4,2010-03-01
2306,2010-01-11,248283,21.06,MKQ7Y,3,2010-01-12
2308,2010-01-11,248349,14.39,UWYBJ,3,2010-01-12
2323,2010-01-12,249357,32.92,ZBUE3,7,2010-01-12
2811,2010-02-12,251887,105.25,4L7ND,5,2010-02-12
2812,2010-02-12,251887,7.93,B8RDY,5,2010-02-12
2328,2010-01-12,251957,49.33,J55EG,7,2010-01-14
2377,2010-01-17,251957,38.76,9CUV5,12,2010-01-20
2506,2010-01-26,251957,52.08,NZ2NH,7,2010-02-02
3183,2010-03-05,251957,81.56,MEU85,7,2010-03-09
2329,2010-01-12,252159,78.19,VLPVS,12,2010-01-13
2647,2010-02-03,252159,78.81,UGTDF,12,2010-02-03
2339,2010-01-13,252654,29.6,HEY64,4,2010-01-14
2436,2010-01-21,252654,47.69,AK4SV,4,2010-01-21
2536,2010-01-28,252654,51.94,5WQXF,4,2010-01-29
2668,2010-02-04,252654,50.47,MKD2D,4,2010-02-04
2824,2010-02-14,252654,47.23,SY6KT,4,2010-02-16
2906,2010-02-18,252654,53.58,PYSR7,4,2010-02-19
3031,2010-02-25,252654,41.99,FXW3E,4,2010-02-26
2341,2010-01-13,254235,155.24,PV59S,3,2010-01-19
2482,2010-01-25,254235,165.84,BSBHM,3,2010-01-26
2601,2010-02-01,254235,186.79,CDMPL,3,2010-02-02
2617,2010-02-02,254235,25.05,GAGBL,3,2010-02-02
2726,2010-02-08,254235,139.11,QGGMG,3,2010-02-09
2988,2010-02-22,254235,85.21,D32C4,3,2010-02-23
3105,2010-03-02,254235,182.1,W5PW5,3,2010-03-02
3234,2010-03-09,254235,230.81,83YZL,3,2010-03-09
2359,2010-01-15,256071,213.93,F9NND,4,2010-01-18
